FacilityID;FacilityName;Lat;Long;Category;Concentration;cluster;height_07;height_08;height_09;height_10;height_11;height_12;height_13;height_14;height_15;height_16;height_17;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017
2.0;"AB ""Achema""";55.082596;24.33405;Ammonia;100%;-1;2290000000.0;2230000000.0;1130000000.0;1370000000.0;112000000.0;212000000.0;205000000.0;2380000000.0;2510000000.0;2230000000.0;2610000000.0;2290000000.0;2230000000.0;1130000000.0;1370000000.0;112000000.0;212000000.0;205000000.0;2380000000.0;2510000000.0;2230000000.0;2610000000.0
3.0;Kauno elektrine;54.92009;24.019529;NGCC power plant;3-4%;-1;554000000.0;529000000.0;512000000.0;496000000.0;432000000.0;396000000.0;304000000.0;200000000.0;128000000.0;0.0;0.0;554000000.0;529000000.0;512000000.0;496000000.0;432000000.0;396000000.0;304000000.0;200000000.0;128000000.0;0.0;0.0
15.0;"AB ""Akmenės cementas""";56.312821;22.914165;Cement;14-33%;0;0.0;902000000.0;585000000.0;594000000.0;663000000.0;815000000.0;955000000.0;807000000.0;843000000.0;741000000.0;735000000.0;0.0;902000000.0;585000000.0;594000000.0;663000000.0;815000000.0;955000000.0;807000000.0;843000000.0;741000000.0;735000000.0
18.0;"Akcinė bendrovė ""ORLEN Lietuva""";56.382821;22.914165;Other;;0;1620000000.0;2090000000.0;2100000000.0;1970000000.0;1900000000.0;0.0;0.0;1630000000.0;1760000000.0;1830000000.0;1710000000.0;1620000000.0;2090000000.0;2100000000.0;1970000000.0;1900000000.0;0.0;0.0;1630000000.0;1760000000.0;1830000000.0;1710000000.0
19.0;Pietinė katilinė;55.910989;23.312274;NGCC power plant;3-4%;-1;0.0;0.0;0.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.0;Lietuvos elektrinė;54.781038;24.644315;NGCC power plant;3-4%;-1;625000000.0;600000000.0;629000000.0;1140000000.0;683000000.0;919000000.0;575000000.0;394000000.0;455000000.0;201000000.0;0.0;625000000.0;600000000.0;629000000.0;1140000000.0;683000000.0;919000000.0;575000000.0;394000000.0;455000000.0;201000000.0;0.0
23.0;Termofikacinė elektrinė Nr. 3 (E-3);54.6669425;25.195667999999998;NGCC power plant;3-4%;1;0.0;0.0;0.0;813000000.0;305000000.0;659000000.0;623000000.0;464000000.0;2163000000.0;318000000.0;159000000.0;0.0;0.0;0.0;487000000.0;0.0;297000000.0;294000000.0;207000000.0;193000000.0;0.0;0.0
24.0;Termofikacinė elektrinė Nr. 2 (E-2);54.6669425;25.195667999999998;NGCC power plant;3-4%;1;0.0;0.0;0.0;813000000.0;305000000.0;659000000.0;623000000.0;464000000.0;2163000000.0;318000000.0;159000000.0;0.0;0.0;0.0;326000000.0;305000000.0;362000000.0;329000000.0;257000000.0;1970000000.0;318000000.0;159000000.0
67.0;CENTRALE TERMOELETTRICA DI COGENERAZIONE DI MONCALIERI;45.1405555;7.639722000000001;NGCC power plant;3-4%;2;1171000000.0;1341000000.0;1604000000.0;1717000000.0;1842000000.0;1440000000.0;1570000000.0;1100000000.0;962000000.0;1190000000.0;1460000000.0;1030000000.0;1210000000.0;1470000000.0;1570000000.0;1710000000.0;1440000000.0;1570000000.0;1100000000.0;962000000.0;1190000000.0;1460000000.0
72.0;SITO BASSE DI STURA;45.105555499999994;7.689722000000001;Other;;2;150000000.0;148000000.0;131000000.0;109000000.0;0.0;0.0;106000000.0;436000000.0;493000000.0;472000000.0;535000000.0;150000000.0;148000000.0;131000000.0;109000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73.0;CENTRALE BG ITALIA POWER DI RIVALTA;45.1405555;7.639722000000001;NGCC power plant;3-4%;2;1171000000.0;1341000000.0;1604000000.0;1717000000.0;1842000000.0;1440000000.0;1570000000.0;1100000000.0;962000000.0;1190000000.0;1460000000.0;141000000.0;131000000.0;134000000.0;147000000.0;132000000.0;0.0;0.0;0.0;0.0;0.0;0.0
74.0;CENTRALE TERMOELETTRICA DI CHIVASSO;45.183333;7.883333;NGCC power plant;3-4%;-1;2080000000.0;1830000000.0;1150000000.0;887000000.0;925000000.0;757000000.0;228000000.0;0.0;144000000.0;366000000.0;807000000.0;2080000000.0;1830000000.0;1150000000.0;887000000.0;925000000.0;757000000.0;228000000.0;0.0;144000000.0;366000000.0;807000000.0
77.0;AHLSTROM TURIN SPA;45.253333;7.539722;Pulp and Paper;7-20%;3;139000000.0;120000000.0;117000000.0;129000000.0;126000000.0;123000000.0;133000000.0;109000000.0;113000000.0;113000000.0;119000000.0;139000000.0;120000000.0;117000000.0;129000000.0;126000000.0;123000000.0;0.0;0.0;0.0;0.0;0.0
87.0;Comprensorio industriale di Mirafiori (TO);45.0705555;7.639722000000001;Power plant(unspecified);3-8%;2;744000000.0;1187000000.0;998000000.0;927000000.0;761000000.0;1549000000.0;1536000000.0;1129000000.0;1071000000.0;1762000000.0;1799000000.0;452000000.0;388000000.0;383000000.0;322000000.0;221000000.0;187000000.0;190000000.0;200000000.0;172000000.0;107000000.0;110000000.0
93.0;ENEL PRODUZIONE SPA - CENTRALE DI LERI;45.245555499999995;8.1924995;NGCC power plant;3-4%;4;259000000.0;1081000000.0;1010000000.0;784000000.0;844000000.0;678000000.0;736000000.0;520000000.0;919000000.0;1050000000.0;1630000000.0;259000000.0;385000000.0;148000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99.0;Columbian Carbon Europa S.r.l.;45.535833000000004;8.846389;Other;;5;211000000.0;187000000.0;138000000.0;159000000.0;162000000.0;105000000.0;100000000.0;104000000.0;110000000.0;121000000.0;111000000.0;211000000.0;187000000.0;138000000.0;159000000.0;162000000.0;105000000.0;100000000.0;104000000.0;110000000.0;121000000.0;111000000.0
103.0;RAFFINERIA SARPOM DI TRECATE;45.500833;8.796389;Refineries and steam cracker;3-13%;5;1210000000.0;1140000000.0;1160000000.0;1140000000.0;1110000000.0;1060000000.0;1070000000.0;929000000.0;1040000000.0;1020000000.0;1030000000.0;1210000000.0;1140000000.0;1160000000.0;1140000000.0;1110000000.0;1060000000.0;1070000000.0;929000000.0;1040000000.0;1020000000.0;1030000000.0
107.0;Novel S.p.A.;45.440577;8.616636;NGCC power plant;3-4%;-1;313000000.0;305000000.0;297000000.0;321000000.0;336000000.0;289000000.0;312000000.0;298000000.0;304000000.0;251000000.0;321000000.0;313000000.0;305000000.0;297000000.0;321000000.0;336000000.0;289000000.0;312000000.0;298000000.0;304000000.0;251000000.0;321000000.0
108.0;FERRERO INDUSTRIALE ITALIA S.r.l. con socio unico - Stabilimento di Alba;44.768611;8.023611;Other;;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;218000000.0
110.0;Cementeria di Borgo San Dalmazzo;44.33037033333333;7.4613890000000005;Cement;14-33%;7;1739000000.0;1425000000.0;975000000.0;1240000000.0;1256000000.0;894000000.0;977000000.0;892000000.0;866000000.0;822000000.0;882000000.0;368000000.0;318000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111.0;CEMENTERIA DI ROBILANTE;44.33037033333333;7.4613890000000005;Cement;14-33%;7;1739000000.0;1425000000.0;975000000.0;1240000000.0;1256000000.0;894000000.0;977000000.0;892000000.0;866000000.0;822000000.0;882000000.0;1240000000.0;986000000.0;855000000.0;1090000000.0;1110000000.0;764000000.0;855000000.0;789000000.0;760000000.0;693000000.0;733000000.0
112.0;UNICALCE S.P.A. - STABILIMENTO DI BERNEZZO;44.33037033333333;7.4613890000000005;Cement;14-33%;7;1739000000.0;1425000000.0;975000000.0;1240000000.0;1256000000.0;894000000.0;977000000.0;892000000.0;866000000.0;822000000.0;882000000.0;131000000.0;121000000.0;120000000.0;150000000.0;146000000.0;130000000.0;122000000.0;103000000.0;106000000.0;129000000.0;149000000.0
115.0;CENTRALE TERMOELETTRICA DI VERZUOLO;44.649444;7.483333;Power plant(unspecified);3-8%;8;417000000.0;411000000.0;533000000.0;574000000.0;583000000.0;574000000.0;540000000.0;526000000.0;519000000.0;512000000.0;503000000.0;417000000.0;411000000.0;389000000.0;413000000.0;423000000.0;426000000.0;385000000.0;378000000.0;367000000.0;356000000.0;350000000.0
120.0;Sedamyl Spa;44.719444;7.483333;Other;;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;102000000.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;102000000.0;106000000.0
121.0;AGC FLAT GLASS ITALIA S.r.l. - SITO DI CUNEO;44.386666;7.590833;Other;;-1;122000000.0;123000000.0;119000000.0;119000000.0;115000000.0;113000000.0;116000000.0;122000000.0;120000000.0;127000000.0;0.0;122000000.0;123000000.0;119000000.0;119000000.0;115000000.0;113000000.0;116000000.0;122000000.0;120000000.0;127000000.0;0.0
132.0;ILVA SPA STABILIMENTO DI NOVI LIGURE;44.761111;8.856111;Steel and Iron;17-35%;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115000000.0;106000000.0;111000000.0;106000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115000000.0;106000000.0;111000000.0;106000000.0
134.0;Cofathec Energia Srl - Contrale termoelettrica di Spinetta Marengo;44.885555499999995;8.670277500000001;Power plant(unspecified);3-8%;10;117000000.0;187000000.0;103000000.0;106000000.0;107000000.0;107000000.0;117000000.0;107000000.0;110000000.0;110000000.0;0.0;117000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135.0;Roquette Italia S.p.A.;44.796110999999996;8.906111000000001;Other;;9;225000000.0;236000000.0;210000000.0;217000000.0;222000000.0;0.0;245000000.0;249000000.0;243000000.0;241000000.0;241000000.0;225000000.0;236000000.0;210000000.0;217000000.0;222000000.0;0.0;245000000.0;249000000.0;243000000.0;241000000.0;241000000.0
137.0;Zoltek Zrt.;47.830262;18.573961;Other;;11;0.0;0.0;0.0;0.0;0.0;145000000.0;145000000.0;0.0;115000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;145000000.0;145000000.0;0.0;115000000.0;0.0;0.0
138.0;Holcim Hungária Cementipari Zrt.;47.760262;18.573961;Cement;14-33%;11;336000000.0;437000000.0;164000000.0;114000000.0;262000000.0;270000000.0;0.0;101000000.0;0.0;0.0;117000000.0;336000000.0;337000000.0;164000000.0;114000000.0;149000000.0;168000000.0;0.0;0.0;0.0;0.0;0.0
140.0;Vértesi Erőmű Zrt.;47.501688;18.271041;Coal power plant;12-15%;-1;1840000000.0;1650000000.0;1400000000.0;722000000.0;958000000.0;934000000.0;1040000000.0;666000000.0;427000000.0;0.0;0.0;1840000000.0;1650000000.0;1400000000.0;722000000.0;958000000.0;934000000.0;1040000000.0;666000000.0;427000000.0;0.0;0.0
142.0;Tatabánya Erőmű Kft.;47.560344;18.426762;NGCC power plant;3-4%;-1;128000000.0;130000000.0;133000000.0;130000000.0;114000000.0;100000000.0;101000000.0;0.0;110000000.0;0.0;105000000.0;128000000.0;130000000.0;133000000.0;130000000.0;114000000.0;100000000.0;101000000.0;0.0;110000000.0;0.0;105000000.0
158.0;Győr-Szol Győri Közszolgáltató és Vagyongazdálkodó Zrt.;47.767497;17.701869;NGCC power plant;3-4%;12;126000000.0;123000000.0;127000000.0;128000000.0;0.0;108000000.0;103000000.0;0.0;0.0;0.0;0.0;126000000.0;123000000.0;127000000.0;128000000.0;0.0;108000000.0;103000000.0;0.0;0.0;0.0;0.0
183.0;Dorog-Esztergom Erőmű Kft.;47.781241;18.694229;NGCC power plant;3-4%;13;0.0;0.0;0.0;114000000.0;139000000.0;113000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114000000.0;139000000.0;113000000.0;0.0;0.0;0.0;0.0;0.0
185.0;HÄSSELBYVERKET;59.36258259;17.825217;Power plant(unspecified);3-8%;-1;351000000.0;415000000.0;534000000.0;581000000.0;447000000.0;427000000.0;540000000.0;276000000.0;197000000.0;183000000.0;241000000.0;351000000.0;415000000.0;534000000.0;581000000.0;447000000.0;427000000.0;540000000.0;276000000.0;197000000.0;183000000.0;241000000.0
186.0;HÖGDALENVERKET;59.31074525;18.146933790000002;Other;;14;0.0;0.0;729000000.0;771000000.0;776000000.0;802000000.0;772000000.0;767000000.0;721000000.0;808000000.0;722000000.0;0.0;0.0;729000000.0;771000000.0;776000000.0;802000000.0;772000000.0;767000000.0;721000000.0;808000000.0;722000000.0
187.0;VÄRTAVERKET;59.27574525;18.09693379;Coal power plant;12-15%;14;779000000.0;752000000.0;1000000000.0;1080000000.0;763000000.0;625000000.0;751000000.0;595000000.0;653000000.0;1290000000.0;1870000000.0;779000000.0;752000000.0;1000000000.0;1080000000.0;763000000.0;625000000.0;751000000.0;595000000.0;653000000.0;1290000000.0;1870000000.0
188.0;HAMMARBYVERKET;59.34574525;18.09693379;Power plant(unspecified);3-8%;14;120000000.0;0.0;0.0;125000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120000000.0;0.0;0.0;125000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190.0;Igelsta värmeverk;59.17748225;17.66524499;Power plant(unspecified);3-8%;15;197000000.0;639000000.0;489000000.0;426000000.0;404000000.0;418000000.0;387000000.0;337000000.0;314000000.0;295000000.0;318000000.0;197000000.0;639000000.0;489000000.0;426000000.0;404000000.0;418000000.0;387000000.0;337000000.0;314000000.0;295000000.0;318000000.0
192.0;SOLNAVERKET;59.35240078;17.97284761;Power plant(unspecified);3-8%;-1;131000000.0;130000000.0;151000000.0;183000000.0;133000000.0;148000000.0;153000000.0;121000000.0;118000000.0;116000000.0;0.0;131000000.0;130000000.0;151000000.0;183000000.0;133000000.0;148000000.0;153000000.0;121000000.0;118000000.0;116000000.0;0.0
193.0;HALLSTA PAPPERSBRUK;60.06178787;18.59402113;Pulp and Paper;7-20%;-1;228000000.0;192000000.0;143000000.0;188000000.0;173000000.0;190000000.0;188000000.0;0.0;0.0;0.0;0.0;228000000.0;192000000.0;143000000.0;188000000.0;173000000.0;190000000.0;188000000.0;0.0;0.0;0.0;0.0
195.0;BRISTAVERKET;59.6147392;17.8725299;Power plant(unspecified);3-8%;-1;302000000.0;297000000.0;350000000.0;360000000.0;334000000.0;377000000.0;279000000.0;433000000.0;429000000.0;407000000.0;412000000.0;302000000.0;297000000.0;350000000.0;360000000.0;334000000.0;377000000.0;279000000.0;433000000.0;429000000.0;407000000.0;412000000.0
196.0;NYNAS AB, Oljeraffinaderiet i Nynäshamn;58.91656416;17.95937255;Refineries and steam cracker;3-13%;-1;0.0;0.0;0.0;159000000.0;124000000.0;122000000.0;134000000.0;137000000.0;128000000.0;141000000.0;147000000.0;0.0;0.0;0.0;159000000.0;124000000.0;122000000.0;134000000.0;137000000.0;128000000.0;141000000.0;147000000.0
198.0;PGE Górnictwo i Energetyka Konwencjonalna S.A., Oddział Elektrownia Turów;50.948611;14.913056;Coal power plant;12-15%;-1;12300000000.0;12900000000.0;11700000000.0;10600000000.0;10800000000.0;10900000000.0;9990000000.0;8510000000.0;7600000000.0;7840000000.0;7110000000.0;12300000000.0;12900000000.0;11700000000.0;10600000000.0;10800000000.0;10900000000.0;9990000000.0;8510000000.0;7600000000.0;7840000000.0;7110000000.0
212.0;KGHM POLSKA MIEDŹ S.A., Huta Miedzi LEGNICA;51.219049999999996;16.16369;Other;;16;339000000.0;327000000.0;296000000.0;292000000.0;333000000.0;340000000.0;280000000.0;248000000.0;278000000.0;270000000.0;257000000.0;339000000.0;327000000.0;296000000.0;292000000.0;333000000.0;340000000.0;280000000.0;248000000.0;278000000.0;270000000.0;257000000.0
214.0;KGHM POLSKA MIEDŹ S.A., Huta Miedzi GŁOGÓW;51.683466;15.989227;Steel and Iron;17-35%;17;115000000.0;1170000000.0;1090000000.0;1200000000.0;1230000000.0;1160000000.0;1140000000.0;1210000000.0;1210000000.0;960000000.0;923000000.0;115000000.0;1170000000.0;1090000000.0;1200000000.0;1230000000.0;1160000000.0;1140000000.0;1210000000.0;1210000000.0;960000000.0;923000000.0
218.0;PCC Rokita SA;51.344266;16.736984;Other;;18;0.0;0.0;146000000.0;147000000.0;142000000.0;153000000.0;151000000.0;173000000.0;165000000.0;182000000.0;208000000.0;0.0;0.0;146000000.0;147000000.0;142000000.0;153000000.0;151000000.0;173000000.0;165000000.0;182000000.0;208000000.0
219.0;"Przedsiębiorstwo Energetyczne ""Energetyka-Rokita"" Sp. z o.o.";51.274266;16.736984;Power plant(unspecified);3-8%;18;133000000.0;140000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;133000000.0;140000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224.0;Wojewódzkie Przedsiębiorstwo Energetyki Cieplnej w Legnicy S. A., Centralna Ciepłownia w Legnicy;51.18405;16.11369;Coal power plant;12-15%;16;0.0;0.0;0.0;109000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;109000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231.0;"Wałbrzyskie Zakłady Koksownicze ""Victoria"" S.A";50.755735;16.24114;Other;;-1;104000000.0;0.0;0.0;0.0;0.0;101000000.0;0.0;0.0;0.0;0.0;0.0;104000000.0;0.0;0.0;0.0;0.0;101000000.0;0.0;0.0;0.0;0.0;0.0
234.0;Zespół Elektrociepłowni Wrocławskich KOGENERACJA S.A., Elektrociepłownia Czechnica;51.038055;17.150278;Coal power plant;12-15%;-1;441000000.0;428000000.0;414000000.0;447000000.0;425000000.0;426000000.0;390000000.0;247000000.0;280000000.0;342000000.0;355000000.0;441000000.0;428000000.0;414000000.0;447000000.0;425000000.0;426000000.0;390000000.0;247000000.0;280000000.0;342000000.0;355000000.0
235.0;Zespół Elektrociepłowni Wrocławskich KOGENERACJA S.A., Elektrociepłownia Wrocław;51.123888;17.024444;Coal power plant;12-15%;-1;1390000000.0;1210000000.0;1180000000.0;1170000000.0;1190000000.0;1190000000.0;1170000000.0;1070000000.0;1080000000.0;1200000000.0;1170000000.0;1390000000.0;1210000000.0;1180000000.0;1170000000.0;1190000000.0;1190000000.0;1170000000.0;1070000000.0;1080000000.0;1200000000.0;1170000000.0
238.0;COGNE ACCIAI SPECIALI SPA;45.733611;7.322222;Steel and Iron;17-35%;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105000000.0;0.0;0.0;109000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105000000.0;0.0;0.0;109000000.0
240.0;GE Hungary Kft.;46.470976;16.992636;Other;;-1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427000000.0;1340000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427000000.0;1340000000.0
281.0;Bakonyi Erőmű Zrt.;47.1656;17.558444;Coal power plant;12-15%;19;555000000.0;689000000.0;750000000.0;253000000.0;454000000.0;407000000.0;333000000.0;371000000.0;371000000.0;0.0;336000000.0;555000000.0;689000000.0;750000000.0;253000000.0;454000000.0;407000000.0;333000000.0;371000000.0;371000000.0;0.0;336000000.0
288.0;Centrale di Cogenerazione di Malpensa;45.465833;8.846389;NGCC power plant;3-4%;5;154000000.0;145000000.0;157000000.0;169000000.0;181000000.0;163000000.0;141000000.0;117000000.0;0.0;121000000.0;127000000.0;154000000.0;145000000.0;157000000.0;169000000.0;181000000.0;163000000.0;141000000.0;117000000.0;0.0;121000000.0;127000000.0
292.0;COLACEM S.P.A. - CEMENTERIA DI CARAVATE;45.887222;8.666388;Cement;14-33%;-1;599000000.0;575000000.0;570000000.0;690000000.0;683000000.0;546000000.0;602000000.0;544000000.0;438000000.0;430000000.0;471000000.0;599000000.0;575000000.0;570000000.0;690000000.0;683000000.0;546000000.0;602000000.0;544000000.0;438000000.0;430000000.0;471000000.0
293.0;Holcim (Italia) S.p.A. - unità produttiva di Ternate;45.779444;8.679444;Cement;14-33%;-1;690000000.0;639000000.0;522000000.0;634000000.0;623000000.0;448000000.0;499000000.0;584000000.0;529000000.0;454000000.0;529000000.0;690000000.0;639000000.0;522000000.0;634000000.0;623000000.0;448000000.0;499000000.0;584000000.0;529000000.0;454000000.0;529000000.0
298.0;Nitrogénművek Zrt.;47.158499;18.139487;Other;;-1;397000000.0;0.0;0.0;320000000.0;356000000.0;312000000.0;673000000.0;896000000.0;768000000.0;864000000.0;1000000000.0;397000000.0;0.0;0.0;320000000.0;356000000.0;312000000.0;673000000.0;896000000.0;768000000.0;864000000.0;1000000000.0
300.0;Holcim (Italia) S.p.A. - Unità Produttiva di Merone;45.780833;9.240556;Cement;14-33%;-1;1080000000.0;933000000.0;705000000.0;559000000.0;530000000.0;529000000.0;209000000.0;0.0;0.0;0.0;0.0;1080000000.0;933000000.0;705000000.0;559000000.0;530000000.0;529000000.0;209000000.0;0.0;0.0;0.0;0.0
312.0;CENTRALE TERMOELETTRICA DI CASSANO DADDA;45.546943999999996;9.560277000000001;Coal power plant;12-15%;20;1760000000.0;1510000000.0;1190000000.0;1060000000.0;969000000.0;559000000.0;328000000.0;295000000.0;0.0;325000000.0;629000000.0;1760000000.0;1510000000.0;1190000000.0;1060000000.0;969000000.0;559000000.0;328000000.0;295000000.0;0.0;325000000.0;629000000.0
313.0;IMPIANTO DI TERMOVALORIZZAZIONE RIFIUTI SOLIDI URBANI E NON PERICOLOSI;45.511944;9.510277;Other;;20;224000000.0;235000000.0;249000000.0;244000000.0;240000000.0;235000000.0;235000000.0;226000000.0;241000000.0;237000000.0;231000000.0;224000000.0;235000000.0;249000000.0;244000000.0;240000000.0;235000000.0;235000000.0;226000000.0;241000000.0;237000000.0;231000000.0
318.0;CENTRALE TERMOELETTRICA DI TURBIGO;45.500833;8.896389000000001;Coal power plant;12-15%;5;1080000000.0;1070000000.0;1020000000.0;939000000.0;855000000.0;635000000.0;373000000.0;393000000.0;0.0;766000000.0;508000000.0;1080000000.0;1070000000.0;1020000000.0;939000000.0;855000000.0;635000000.0;373000000.0;393000000.0;0.0;766000000.0;508000000.0
326.0;Termica Cologno Srl - Centrale Termoelettrica;45.541222000000005;9.272222;NGCC power plant;3-4%;21;454000000.0;461000000.0;390000000.0;397000000.0;322000000.0;329000000.0;143000000.0;113000000.0;113000000.0;136000000.0;120000000.0;139000000.0;157000000.0;153000000.0;149000000.0;154000000.0;155000000.0;0.0;0.0;0.0;0.0;0.0
337.0;Impianto di termovalorizzazione Silla 2;45.504166;9.070555;Other;;-1;253000000.0;255000000.0;454000000.0;326000000.0;322000000.0;320000000.0;294000000.0;273000000.0;280000000.0;266000000.0;276000000.0;253000000.0;255000000.0;454000000.0;326000000.0;322000000.0;320000000.0;294000000.0;273000000.0;280000000.0;266000000.0;276000000.0
338.0;CENTRALE TERMOELETTRICA DI SESTO SAN GIOVANNI;45.541222000000005;9.272222;NGCC power plant;3-4%;21;454000000.0;461000000.0;390000000.0;397000000.0;322000000.0;329000000.0;143000000.0;113000000.0;113000000.0;136000000.0;120000000.0;315000000.0;304000000.0;237000000.0;248000000.0;168000000.0;174000000.0;143000000.0;113000000.0;113000000.0;136000000.0;120000000.0
342.0;Centrale di Cogenerazione;45.417222;9.282777;NGCC power plant;3-4%;-1;0.0;0.0;103000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0;0.0;0.0;103000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102000000.0
346.0;Tenaris Dalmine - Stabilimento di Dalmine;45.635555;9.609722;Steel and Iron;17-35%;22;433000000.0;535000000.0;422000000.0;482000000.0;461000000.0;466000000.0;439000000.0;442000000.0;311000000.0;364000000.0;418000000.0;433000000.0;535000000.0;422000000.0;482000000.0;461000000.0;466000000.0;439000000.0;442000000.0;311000000.0;364000000.0;418000000.0
351.0;REA Dalmine SpA;45.705555;9.609722;Other;;22;197000000.0;195000000.0;192000000.0;191000000.0;185000000.0;173000000.0;185000000.0;0.0;183000000.0;176000000.0;191000000.0;197000000.0;195000000.0;192000000.0;191000000.0;185000000.0;173000000.0;185000000.0;0.0;183000000.0;176000000.0;191000000.0
354.0;Italcementi Calusco DAdda;45.581944;9.510277;Cement;14-33%;20;1030000000.0;963000000.0;976000000.0;971000000.0;966000000.0;873000000.0;902000000.0;988000000.0;0.0;687000000.0;769000000.0;1030000000.0;963000000.0;976000000.0;971000000.0;966000000.0;873000000.0;902000000.0;988000000.0;0.0;687000000.0;769000000.0
357.0;STABILIMENTO DI SCANZOROSCIATE;45.783611;9.7666665;Other;;23;185000000.0;113000000.0;114000000.0;129000000.0;112000000.0;111000000.0;113000000.0;120000000.0;143000000.0;174000000.0;180000000.0;185000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;143000000.0;174000000.0;180000000.0
358.0;Stabilimento di Tavernola Bergamasca;45.716666;10.033333;Cement;14-33%;-1;476000000.0;397000000.0;377000000.0;309000000.0;371000000.0;356000000.0;345000000.0;366000000.0;364000000.0;360000000.0;360000000.0;476000000.0;397000000.0;377000000.0;309000000.0;371000000.0;356000000.0;345000000.0;366000000.0;364000000.0;360000000.0;360000000.0
359.0;UNICALCE S.P.A. - STABILIMENTO DI VAL BREMBILLA;45.788611;9.626111;Cement;14-33%;-1;265000000.0;270000000.0;240000000.0;260000000.0;297000000.0;239000000.0;255000000.0;258000000.0;225000000.0;223000000.0;284000000.0;265000000.0;270000000.0;240000000.0;260000000.0;297000000.0;239000000.0;255000000.0;258000000.0;225000000.0;223000000.0;284000000.0
374.0;centrale cogenerazione IRENE;45.713611;9.7666665;NGCC power plant;3-4%;23;154000000.0;135000000.0;143000000.0;147000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;154000000.0;135000000.0;143000000.0;147000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
383.0;TERMOUTILIZZATORE;45.546943999999996;10.161389;Other;;24;228000000.0;186000000.0;135000000.0;204000000.0;188000000.0;151000000.0;0.0;120000000.0;0.0;0.0;0.0;228000000.0;186000000.0;135000000.0;204000000.0;188000000.0;151000000.0;0.0;120000000.0;0.0;0.0;0.0
387.0;Italcementi di Rezzato;45.4873565;10.3380175;Cement;14-33%;25;888000000.0;907000000.0;771000000.0;750000000.0;811000000.0;799000000.0;605000000.0;583000000.0;156000000.0;1031000000.0;1129000000.0;888000000.0;907000000.0;771000000.0;750000000.0;678000000.0;625000000.0;431000000.0;394000000.0;0.0;864000000.0;932000000.0
392.0;Feralpi Siderurgica S.p.A;45.4625;10.459166;Steel and Iron;17-35%;-1;120000000.0;122000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110000000.0;105000000.0;120000000.0;122000000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110000000.0;105000000.0
394.0;ORI MATIN SPA stabilimento di Brescia;45.511944;10.211389;Steel and Iron;17-35%;24;151000000.0;162000000.0;109000000.0;107000000.0;216000000.0;106000000.0;214000000.0;108000000.0;0.0;113000000.0;223000000.0;0.0;0.0;0.0;0.0;102000000.0;0.0;108000000.0;108000000.0;0.0;0.0;102000000.0
398.0;ALFA ACCIAI SPA;45.511944;10.211389;Steel and Iron;17-35%;24;151000000.0;162000000.0;109000000.0;107000000.0;216000000.0;106000000.0;214000000.0;108000000.0;0.0;113000000.0;223000000.0;151000000.0;162000000.0;109000000.0;107000000.0;114000000.0;106000000.0;106000000.0;0.0;0.0;113000000.0;121000000.0
